customer_id,customer_name,country,fav_mpaa_rating,fav_film_ctgry,customer_tier,recency_segment,engagement_segment,total_payments,rev_per_rentals,avg_payment_amount,unique_films,films_per_month,customer_tenure_days,days_since_last_rental,total_rentals,categories_touched,top_rental_category,top_category_rentals,category_engagement_tier,is_champion,is_winback_vip,is_winback_growth,is_winback_reactivation,is_upsell_core,is_upsell_scale,is_engagement_growth,is_churn_watchlist,is_narrow_explorer,primary_segment,market_segment
3255,Rebecca Hayes,India,G,Family,Low Value,Active,Very Low Engagement,22.57,2.51,2.51,9,0.21,1276,17,9,7,Family,2,Medium Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
7723,Kevin Porter,China,R,Sports,Low Value,Pre-Lapsed,Very Low Engagement,30.62,3.06,3.06,9,0.21,1265,143,10,6,Sports,4,High Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
824,Donna Chavez,Turkey,PG,Animation,Low Value,Lapsed,Very Low Engagement,32.46,3.61,3.61,9,0.21,1256,194,9,8,Animation,2,High Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
9329,Howard Potter,Brazil,R,Documentary,Low Value,Lapsed,Very Low Engagement,38.8,4.31,4.31,9,0.21,1274,260,9,7,Documentary,2,Medium Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
3733,Anne Johnson,China,R,Children,Low Value,Pre-Lapsed,Very Low Engagement,32.27,3.59,3.59,9,0.21,1256,73,9,7,Children,2,Low Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
883,Karen Carson,Chile,PG,Family,Low Value,Lapsed,Very Low Engagement,25.84,2.87,2.87,9,0.21,1277,205,9,8,Family,2,Medium Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
7205,Melanie Davis,India,NC-17,Sports,Low Value,Pre-Lapsed,Very Low Engagement,31.92,3.99,3.99,8,0.21,1151,111,8,7,Sports,2,High Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
1178,William Fisher,Canada,PG-13,New,Low Value,Active,Very Low Engagement,38.11,4.23,4.23,9,0.21,1274,20,9,8,New,2,Medium Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
3708,Andrea Mcdonald,Turkey,PG-13,Games,Low Value,Lapsed,Very Low Engagement,26.32,3.29,3.29,8,0.21,1128,230,8,7,Games,2,Medium Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
6781,Lisa Richards,China,PG-13,Classics,Low Value,Pre-Lapsed,Very Low Engagement,29.23,3.25,3.25,9,0.21,1275,132,9,7,Classics,2,Low Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
6148,Natalie Silva,Indonesia,NC-17,Sports,Low Value,Active,Very Low Engagement,29.9,3.32,3.32,8,0.21,1141,21,9,6,Sports,3,High Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
9687,Rachel Anderson,China,R,Sports,Low Value,Pre-Lapsed,Very Low Engagement,27.88,3.1,3.1,9,0.21,1258,116,9,8,Sports,2,High Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
9316,George Sullivan,Venezuela,NC-17,Family,Low Value,Active,Very Low Engagement,31.01,3.45,3.45,9,0.21,1268,2,9,6,Family,3,Medium Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
5404,Dustin Barr,Mexico,G,Comedy,Low Value,Pre-Lapsed,Very Low Engagement,23.35,2.92,2.92,8,0.21,1123,142,8,7,Comedy,2,Low Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
6514,Sheila Lewis,India,R,Sci-Fi,Low Value,Pre-Lapsed,Very Low Engagement,24.75,3.09,3.09,8,0.21,1146,106,8,7,Sci-Fi,2,High Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
8932,Christina Hernandez,Brazil,NC-17,Music,Low Value,Active,Very Low Engagement,20.81,2.31,2.31,9,0.21,1274,40,9,5,Music,4,Low Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
6490,Elizabeth Harris,Argentina,PG,Travel,Low Value,Active,Very Low Engagement,21.92,2.74,2.74,8,0.21,1153,15,8,7,Travel,2,Low Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
4971,Brandon Nelson,Nigeria,PG-13,Classics,Low Value,Pre-Lapsed,Very Low Engagement,22.91,2.55,2.55,9,0.21,1267,160,9,9,Classics,1,Low Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
5394,Daniel Rodriguez,United States,G,Animation,Low Value,Pre-Lapsed,Very Low Engagement,22.82,2.54,2.54,8,0.21,1139,111,9,8,Animation,2,High Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
3715,Jeremy Miller,Japan,NC-17,Comedy,Low Value,Active,Very Low Engagement,24.0,2.67,2.67,9,0.21,1276,37,9,7,Comedy,2,Low Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
6036,Matthew Soto,Poland,G,Family,Low Value,Pre-Lapsed,Very Low Engagement,28.27,2.83,2.83,9,0.21,1274,66,10,7,Family,2,Medium Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
7367,Monique Mcguire,United States,PG,Travel,Low Value,Lapsed,Very Low Engagement,30.91,3.43,3.43,9,0.21,1274,310,9,8,Travel,2,Low Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
1599,Michelle Jones,United States,G,Action,Low Value,Pre-Lapsed,Very Low Engagement,21.92,2.74,2.74,8,0.21,1133,113,8,7,Action,2,High Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
9004,Kevin Vazquez,China,NC-17,Animation,Low Value,Lapsed,Very Low Engagement,23.92,2.99,2.99,8,0.21,1133,198,8,7,Animation,2,High Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
2122,Aaron Galloway,China,PG-13,Drama,Low Value,Lapsed,Very Low Engagement,25.27,3.16,3.16,8,0.21,1151,176,8,6,Drama,2,High Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
4766,Michael Johnson,Philippines,PG,Sci-Fi,Low Value,Pre-Lapsed,Very Low Engagement,23.92,2.99,2.99,8,0.21,1165,101,8,6,Sci-Fi,2,High Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
3091,John Swanson,Brazil,PG-13,Foreign,Low Value,Lapsed,Very Low Engagement,23.92,2.99,2.99,8,0.21,1117,292,8,6,Foreign,2,Medium Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
1092,Kevin Acosta,Nigeria,NC-17,Documentary,Low Value,Active,Very Low Engagement,26.0,2.89,2.89,9,0.21,1258,55,9,7,Documentary,2,Medium Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
5199,Frank Hensley,Bangladesh,PG,Drama,Low Value,Lapsed,Very Low Engagement,23.92,2.99,2.99,8,0.21,1128,206,8,4,Drama,3,High Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
3259,Patrick Wood,Nigeria,NC-17,Action,Low Value,Active,Very Low Engagement,35.9,3.59,3.59,9,0.21,1263,6,10,6,Action,4,High Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
2201,Joseph Snow,Ukraine,R,Travel,Low Value,Pre-Lapsed,Very Low Engagement,22.91,2.55,2.55,9,0.21,1260,162,9,8,Travel,2,Low Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
10577,Kenneth Kent,India,PG-13,Drama,Low Value,Pre-Lapsed,Very Low Engagement,20.91,2.32,2.32,9,0.21,1257,128,9,6,Drama,3,High Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
2590,Amanda Pace,Russian Federation,PG,Animation,Low Value,Active,Very Low Engagement,12.32,2.46,2.46,5,0.21,718,28,5,5,Animation,1,High Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
8479,April Small,South Africa,NC-17,Classics,Low Value,Active,Very Low Engagement,19.92,2.49,2.49,8,0.21,1162,11,8,6,Classics,3,Low Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
2173,Tim Fritz,Brazil,NC-17,Action,Low Value,Active,Very Low Engagement,26.96,3.0,3.0,9,0.21,1268,5,9,7,Action,2,High Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
8188,Brianna Costa,Morocco,R,Animation,Low Value,Active,Very Low Engagement,35.35,3.93,3.93,9,0.21,1275,11,9,7,Animation,2,High Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
8898,Linda Ortiz,Turkey,PG,Classics,Low Value,Pre-Lapsed,Very Low Engagement,22.91,2.55,2.55,9,0.21,1267,119,9,8,Classics,2,Low Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
4708,Christian Rice,China,G,Sci-Fi,Low Value,Pre-Lapsed,Very Low Engagement,25.92,3.24,3.24,8,0.21,1168,62,8,6,Sci-Fi,2,High Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
2567,Michelle Nunez,Mexico,G,Action,Low Value,Lapsed,Very Low Engagement,19.94,3.32,3.32,6,0.21,838,234,6,6,Action,1,High Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
10359,Patricia Peters,United States,G,Documentary,Low Value,Active,Very Low Engagement,28.71,3.59,3.59,8,0.21,1137,1,8,6,Documentary,2,Medium Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
1169,Melissa Williams,Japan,R,Sports,Low Value,Active,Very Low Engagement,19.92,2.49,2.49,8,0.21,1167,28,8,7,Sports,2,High Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
2423,Julia Kennedy,Argentina,PG-13,Drama,Low Value,Pre-Lapsed,Very Low Engagement,27.9,2.79,2.79,9,0.21,1256,72,10,7,Drama,2,High Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
2871,Kelly Pace,Ecuador,PG,Classics,Low Value,Lapsed,Very Low Engagement,20.91,2.32,2.32,9,0.21,1258,268,9,7,Classics,2,Low Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
2159,Jamie Arroyo,United States,PG,Action,Low Value,Lapsed,Very Low Engagement,22.91,2.55,2.55,9,0.21,1265,320,9,7,Action,2,High Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
8935,Alicia Walker,China,G,Drama,Low Value,Pre-Lapsed,Very Low Engagement,18.91,2.1,2.1,9,0.21,1270,82,9,8,Drama,2,High Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
10091,Amy Smith,Brazil,PG-13,Drama,Low Value,Active,Very Low Engagement,18.91,2.1,2.1,9,0.21,1266,37,9,7,Drama,2,High Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
10073,Michele Rodriguez,Mexico,PG-13,Drama,Low Value,Lapsed,Very Low Engagement,38.56,4.82,4.82,8,0.21,1126,303,8,7,Drama,2,High Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
10312,Patricia Randolph,China,PG,Drama,Low Value,Active,Very Low Engagement,19.92,2.49,2.49,8,0.21,1161,48,8,7,Drama,2,High Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
6189,Krystal Sweeney,India,PG-13,Classics,Low Value,Pre-Lapsed,Very Low Engagement,24.14,2.68,2.68,9,0.21,1274,122,9,6,Classics,2,Low Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
4279,Elizabeth Lang,China,PG-13,Foreign,Low Value,Pre-Lapsed,Very Low Engagement,19.92,2.49,2.49,8,0.21,1129,95,8,7,Foreign,2,Medium Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
8817,Samantha Miller,Brazil,R,Foreign,Low Value,Pre-Lapsed,Very Low Engagement,28.91,3.21,3.21,9,0.21,1276,147,9,6,Foreign,2,Medium Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
10004,Jessica Mitchell,Saudi Arabia,G,Classics,Low Value,Lapsed,Very Low Engagement,18.93,2.7,2.7,7,0.21,1011,220,7,5,Classics,2,Low Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
6384,Jennifer Thompson,China,G,Family,Low Value,Active,Very Low Engagement,25.92,3.24,3.24,8,0.21,1162,8,8,7,Family,2,Medium Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
6296,Debra Carey,China,PG,Sports,Low Value,Pre-Lapsed,Very Low Engagement,33.6,3.73,3.73,9,0.21,1263,77,9,7,Sports,3,High Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
6154,Todd Cuevas,United States,NC-17,Animation,Low Value,Pre-Lapsed,Very Low Engagement,26.36,3.3,3.3,8,0.21,1148,87,8,7,Animation,2,High Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
4325,Terri Lambert,Brazil,G,Drama,Low Value,Lapsed,Very Low Engagement,33.4,4.18,4.18,8,0.21,1156,344,8,5,Drama,3,High Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
8600,Samuel Zavala,Iran,R,Action,Low Value,Lapsed,Very Low Engagement,33.06,3.31,3.31,9,0.21,1273,300,10,7,Action,2,High Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
9524,Victoria Davis,Turkey,PG,New,Low Value,Pre-Lapsed,Very Low Engagement,26.94,2.99,2.99,9,0.22,1245,148,9,8,New,2,Medium Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
9000,Ricardo Harvey,Brazil,PG,Foreign,Low Value,Pre-Lapsed,Very Low Engagement,26.91,2.99,2.99,9,0.22,1253,138,9,7,Foreign,2,Medium Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
9146,Alexis Bryant,Taiwan,R,Comedy,Low Value,Pre-Lapsed,Very Low Engagement,26.91,2.99,2.99,9,0.22,1237,107,9,6,Comedy,3,Low Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
10075,Kyle Marshall,Indonesia,NC-17,Drama,Low Value,Active,Very Low Engagement,26.7,2.97,2.97,9,0.22,1201,4,9,7,Drama,2,High Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
1940,Sabrina Smith,Japan,G,Animation,Low Value,Active,Very Low Engagement,25.9,2.59,2.59,9,0.22,1247,4,10,8,Animation,2,High Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
5157,Tracey Dawson,Indonesia,G,Animation,Low Value,Pre-Lapsed,Very Low Engagement,26.21,2.91,2.91,9,0.22,1248,142,9,6,Animation,3,High Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
3134,Morgan Juarez,Philippines,G,Documentary,Low Value,Lapsed,Very Low Engagement,25.95,3.24,3.24,8,0.22,1106,232,8,6,Documentary,2,Medium Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
5518,Thomas Johnson,India,PG-13,New,Low Value,Active,Very Low Engagement,25.94,2.88,2.88,9,0.22,1213,8,9,8,New,2,Medium Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
4076,Jeffrey Gonzalez,Brazil,G,Children,Low Value,Lapsed,Very Low Engagement,25.92,3.24,3.24,8,0.22,1092,178,8,8,Children,1,Low Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
8390,Erica Haynes,United States,R,Family,Low Value,Active,Very Low Engagement,16.17,2.02,2.02,8,0.22,1092,24,8,6,Family,2,Medium Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
1586,Jeffrey Smith,Philippines,PG,Documentary,Low Value,Pre-Lapsed,Very Low Engagement,20.71,2.3,2.3,9,0.22,1247,88,9,7,Documentary,2,Medium Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
2996,Carrie Williams,Argentina,NC-17,Family,Low Value,Pre-Lapsed,Very Low Engagement,21.92,2.74,2.74,8,0.22,1102,138,8,7,Family,2,Medium Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
9153,Joseph Wright,Japan,PG-13,Family,Low Value,Lapsed,Very Low Engagement,37.13,4.13,4.13,9,0.22,1251,335,9,7,Family,2,Medium Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
8762,Jennifer Marshall,India,PG-13,Action,Low Value,Lapsed,Very Low Engagement,18.06,2.01,2.01,9,0.22,1235,356,9,7,Action,3,High Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
7874,Denise Holmes,Russian Federation,PG-13,Classics,Low Value,Active,Very Low Engagement,21.88,2.43,2.43,9,0.22,1255,15,9,7,Classics,3,Low Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
5181,Morgan Wood,Iran,NC-17,Sci-Fi,Low Value,Lapsed,Very Low Engagement,20.91,2.32,2.32,9,0.22,1243,494,9,7,Sci-Fi,2,High Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
10350,Amanda Bell,United States,PG,Animation,Low Value,Pre-Lapsed,Very Low Engagement,22.91,2.55,2.55,9,0.22,1209,159,9,6,Animation,3,High Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
10261,Christina Abbott,Russian Federation,R,Animation,Low Value,Active,Very Low Engagement,18.26,2.03,2.03,9,0.22,1208,19,9,7,Animation,2,High Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
2835,Jasmine Campbell,South Africa,R,Documentary,Low Value,Pre-Lapsed,Very Low Engagement,18.38,2.04,2.04,9,0.22,1212,69,9,9,Documentary,1,Medium Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
7287,Carlos King,Russian Federation,PG,New,Low Value,Lapsed,Very Low Engagement,18.61,2.07,2.07,9,0.22,1215,279,9,8,New,2,Medium Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
6346,Alexis Wilson,Tanzania,PG-13,Action,Low Value,Pre-Lapsed,Very Low Engagement,35.03,3.89,3.89,9,0.22,1229,81,9,9,Action,1,High Engagement Category,False,False,False,False,False,False,True,True,True,Engagement Growth,Growth
794,Sarah Collier,India,R,Drama,Low Value,Lapsed,Very Low Engagement,34.91,3.88,3.88,9,0.22,1253,260,9,6,Drama,3,High Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
761,Gregory King,United States,PG,Drama,Low Value,Lapsed,Very Low Engagement,33.84,3.76,3.76,9,0.22,1231,315,9,7,Drama,2,High Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
7817,Jennifer Johnson,China,G,Animation,Low Value,Lapsed,Very Low Engagement,33.62,4.2,4.2,8,0.22,1096,376,8,8,Animation,1,High Engagement Category,False,False,False,True,False,False,True,False,True,Win-Back Reactivation,Win-Back
8260,Jaclyn Chan,Yemen,PG-13,Horror,Low Value,Active,Very Low Engagement,33.59,3.73,3.73,9,0.22,1208,35,9,8,Horror,2,Low Engagement Category,False,False,False,False,False,False,True,False,True,Engagement Growth,Growth
